CustomerID,FullName,Age,Gender,Country,SignupDate,PurchaseAmount,Email
100323,linda kimani,42,F,nigeria,,54.99,linda.kimani65@example.com
100628,Amara Davis,48,f,KENYA,17-Nov-2021,58.97,
101461,  Amara   Davis  ,21,FEMALE,UK,,$122.33,amara.davis296@example.com
100769,MARY NDLOVU,30,nan,nigeria,19/02/2024,8197.06,mary.ndlovu883@example.com
101487,kwame garcia,60,M,uk,01/04/2022,$115.84,kwame.garcia678@example.com
101420,KAREN ABARA,44,nan,nigeria,27-Aug-2023,-124.71,karen.abara860@example.com
101020,Karen Johnson,70,nan,kenya,16-Nov-2024,5265.91,karen.johnson551@example.com
100379,Michael Miller,42,Male,U.S.A,not available,364.57,michael.miller3@example.com
100747,Elizabeth Davis,,Female,us,2020/01/21,289.53,elizabeth.davis568@example.com
101054,  Susan   Miller  ,74,nan,canada,29-Dec-2020,9536.46,susanmillerAT example dot com
100350,barbara garcia,55,nan,United Kingdom,2021/10/13,135.25,barbara.garcia72@example.com
101272,Sarah Williams,28,Female,nigeria,not available,41.89,sarah.williams771@example.com
100051,  Wanjiru   Ndlovu  ,74,FEMALE,U.K.,24-Dec-2020,121.08,wanjiru.ndlovu951@example.com
100507,Linda Rodriguez,72,Female,nan,13-Feb-2023,$428.19,lindarodriguezAT example dot com
101060,ROBERT RODRIGUEZ,45,FEMALE,nan,10/11/2022,263.88,
101102,  Wanjiru   Johnson  ,73,Female,CANADA,2022/06/09,,wanjiru.johnson628@example.com
101037,James Brown,36,nan,canada,2023-08-06,217.43,
101082,John Kimani,54,Male,U.K.,2020/04/24,,john.kimani369@example.com
100575,Susan Ndlovu,261,female,UK,03/24/2022,145.28,susan.ndlovu638@example.com
100233,James Martinez,73,nan,canada,2020/10/27,168.21,
101338,  Patricia   Kimani  ,64,nan,U.S.A,16-Jul-2022,157.02,patricia.kimani961@example.com
101428,Linda Smith,,Male,nigeria,09/01/2022,,lindasmithAT example dot com
100743,Susan Kimani,70,Male,U.K.,01/03/2022,264.16,susan.kimani308@example.com
100478,Richard Martinez,34,male,us,2022-08-19,$412.54,richard.martinez750@example.com
100999,Karen Davis,56,Male,KENYA,2021-02-24,250.59,karen.davis414@example.com
100193,Karen Miller,43,nan,United States,2023/06/28,66.00,karen.miller391@example.com
100404,  Linda   Rodriguez  ,37,Male,UK,27/08/2023,67.05,linda.rodriguez966@example.com
101069,Elizabeth Ndlovu,22,Male,United States,22/11/2022,41.84,elizabeth.ndlovu314@example.com
100883,Amara Smith,47,Female,U.S.A,2024/07/03,246.48,amara.smith975@example.com
100487,Jessica Abara,61,nan,canada,28-Jul-2020,94.8,jessica.abara795@example.com
101048,Wanjiru Garcia,39 years,Male,Canada,2020-01-09,23.98,wanjiru.garcia706@example.com
100471,James Rodriguez,42,Male,canada,2020-08-27,207.46,james.rodriguez950@example.com
100256,  Mary   Rodriguez  ,71,Female,Canada,2021/01/23,168.77,mary.rodriguez7@example.com
100894,  Amara   Martinez  ,162,M,United States,2024/10/16,274.72,amara.martinez34@example.com
101397,Robert Williams,71,nan,nigeria,14-May-2020,44.57,robert.williams826@example.com
100138,JESSICA NDLOVU,20,M,Nigeria,2021-11-01,4930.31,jessica.ndlovu590@example.com
100491,Robert Smith,39,Male,KENYA,,211.04,robert.smith915@example.com
101270,Michael Williams,52,F,U.K.,,238.85,michael.williams923@example.com
101146,Chidi Garcia,69,female,United Kingdom,28-Aug-2023,,chidi.garcia689@example.com
100578,Patricia Smith,,M,kenya,,41.22,patricia.smith971@example.com
100706,John Johnson,178,F,Kenya,26/03/2023,18036.89,johnjohnsonAT example dot com
100206,Karen Mensah,53,nan,United Kingdom,24-Nov-2023,,karen.mensah418@example.com
101200,James Martinez,37,male,Canada,2021-09-05,53.12,james.martinez203@example.com
100848,Jennifer Davis,63,Male,Kenya,10/11/2022,111.54,
101348,sarah miller,42,Male,us,07/06/2023,216.04,sarah.miller157@example.com
101392,Michael Ndlovu,29,female,us,11-Jun-2020,424.05,michael.ndlovu287@example.com
100000,kwame martinez,65,m,us,04/21/2024,-91.19,kwame.martinez341@example.com
100226,Michael Ndlovu,55,Female,Kenya,2020-05-05,$63.25,
101497,Mary Ndlovu,73,Female,United States,01/12/2020,266.46,mary.ndlovu892@example.com
100249,Mary Davis,29,Female,CANADA,03/01/2024,243.92,mary.davis861@example.com
100889,Barbara Mensah,59,Male,United States,06/03/2023,,barbara.mensah394@example.com
101132,Patricia Okafor,55,nan,Canada,22/01/2024,58.37,patricia.okafor133@example.com
100705,  James   Kimani  ,51,Female,U.K.,09/10/2020,$254.09,james.kimani822@example.com
100979,Jennifer Brown,,nan,uk,2021-11-19,105.04,jennifer.brown278@example.com
101029,  Kwame   Johnson  ,40,m,nigeria,30-Sep-2020,355.03,kwame.johnson666@example.com
101284,  Joseph   Smith  ,22,Male,uk,2024/09/16,15.46,joseph.smith455@example.com
100283,Linda Abara,29,F,Kenya,22/09/2023,127.33,linda.abara354@example.com
100313,Patricia Miller,52,f,U.S.A,27-Nov-2023,61.96,patricia.miller404@example.com
100596,James Jones,25 years,Male,CANADA,2020-05-22,118.54,james.jones681@example.com
100059,Chidi Ndlovu,67,Female,kenya,24/09/2023,-69.66,chidindlovuAT example dot com
100047,  Kwame   Jones  ,55,nan,USA,01/26/2021,105.7,kwame.jones257@example.com
101437,barbara davis,22,nan,USA,12/02/2022,218.92,barbara.davis417@example.com
101326,Wanjiru Martinez,37,nan,U.K.,06/27/2024,7501.87,wanjiru.martinez266@example.com
101385,JOHN MENSAH,65,Female,Canada,03/07/2023,-192.8,john.mensah483@example.com
100986,JOSEPH WILLIAMS,55,male,UK,2024/03/12,99.73,joseph.williams656@example.com
100969,Barbara Brown,53,M,CANADA,12/05/2022,73.64,barbara.brown2@example.com
101310,Jessica Garcia,31,nan,USA,2022-01-07,$129.87,jessica.garcia716@example.com
101478,Karen Williams,41,MALE,U.K.,10/24/2024,54.83,karen.williams118@example.com
101462,chidi miller,,Male,uk,03/03/2020,145.99,chidi.miller669@example.com
100758,david johnson,21,Female,United Kingdom,2023-05-17,161.23,david.johnson25@example.com
100978,Susan Martinez,59,Male,kenya,2022/05/21,176.26,
101425,sarah davis,47,nan,nigeria,2022/11/21,$172.40,sarah.davis582@example.com
100312,  Kwame   Garcia  ,57,Male,CANADA,,100.15,kwame.garcia66@example.com
100091,Barbara Rodriguez,51,nan,Kenya,2022/02/11,124.79,
100721,William Johnson,25 years,Male,canada,,$173.35,william.johnson286@example.com
101265,KAREN MENSAH,59,nan,United Kingdom,,146.87,karen.mensah283@example.com
100734,Amara Johnson,72,nan,Kenya,2022-10-26,84.45,amarajohnsonAT example dot com
100811,Richard Brown,70,male,nigeria,14/04/2020,276.06,richard.brown208@example.com
100459,  Chidi   Martinez  ,69,Male,Kenya,2021/07/30,6631.24,chidi.martinez659@example.com
100304,  Karen   Williams  ,54,female,United States,2022/08/29,147.94,karenwilliamsAT example dot com
100849,Susan Smith,18,nan,U.K.,2023-02-07,44.16,susan.smith421@example.com
100383,KAREN RODRIGUEZ,61,Male,UK,2020/09/09,93.44,karen.rodriguez286@example.com
100017,Thomas Johnson,153,female,KENYA,2022/02/26,221.92,thomas.johnson657@example.com
100955,john johnson,37,nan,United Kingdom,27-Aug-2022,106.44,john.johnson202@example.com
101381,  Mary   Rodriguez  ,58,Male,CANADA,17-Mar-2021,612.56,mary.rodriguez510@example.com
101066,William Brown,252,nan,USA,2024-11-06,436.51,william.brown486@example.com
101209,Joseph Garcia,,female,Kenya,08/27/2024,$20.42,joseph.garcia189@example.com
100987,ROBERT SMITH,47,Male,Nigeria,,245.71,robert.smith833@example.com
101014,  Joseph   Jones  ,31,Female,Canada,2022/09/26,364.99,joseph.jones755@example.com
101482,ELIZABETH WILLIAMS,,nan,USA,not available,130.87,elizabeth.williams681@example.com
101451,Linda Martinez,32,MALE,Nigeria,19/11/2023,84.46,linda.martinez704@example.com
100125,  Kwame   Mensah  ,,Female,U.S.A,06/12/2023,126.08,kwame.mensah155@example.com
100511,  Michael   Mensah  ,35,Female,Canada,2020/07/19,$75.87,michael.mensah544@example.com
100076,Jennifer Abara,51,Male,nigeria,not available,122.65,jennifer.abara421@example.com
100930,Barbara Brown,30,nan,canada,2023-12-04,112.95,barbara.brown774@example.com
100141,Charles Davis,62,Female,Kenya,07/08/2023,13806.21,charles.davis656@example.com
101495,Wanjiru Williams,20,F,KENYA,11/12/2020,6079.18,wanjiru.williams974@example.com
100585,robert garcia,21,Male,nigeria,2024-07-09,289.91,robert.garcia497@example.com
100818,Mary Okafor,286,Male,UK,09/05/2024,-243.75,mary.okafor602@example.com
101484,ZOLA SMITH,74,M,Kenya,06-May-2021,91.09,zola.smith586@example.com
100787,Susan Martinez,40,Male,U.S.A,05/27/2022,159.09,
100555,WILLIAM DAVIS,53,nan,nigeria,07-Jan-2024,$72.96,
101176,PATRICIA RODRIGUEZ,73,MALE,nigeria,21/12/2020,477.79,patricia.rodriguez1@example.com
101056,Kwame Jones,227,nan,canada,2022/07/29,207.71,kwame.jones599@example.com
100015,Jessica Johnson,28,nan,Nigeria,2024/05/30,157.50,jessica.johnson729@example.com
100435,Sarah Ndlovu,38,female,uk,2024-06-25,172.0,sarah.ndlovu69@example.com
100498,  Barbara   Williams  ,-23,Male,KENYA,2023-08-19,11873.78,barbara.williams329@example.com
100619,Joseph Ndlovu,40,nan,uk,14/12/2021,244.28,joseph.ndlovu932@example.com
100450,KWAME OKAFOR,73,nan,uk,09/17/2024,123.34,kwame.okafor289@example.com
100766,  Jessica   Kimani  ,20,Female,Nigeria,31/05/2024,4419.58,
100035,Joseph Williams,27,female,nan,17-Dec-2023,-243.72,josephwilliamsAT example dot com
100947,Michael Garcia,42,Female,us,25/01/2023,153.12,michael.garcia254@example.com
101249,  Patricia   Williams  ,69,nan,nigeria,2024/01/18,83.23,patricia.williams473@example.com
101196,KWAME MILLER,39,nan,uk,,117.15,kwame.miller487@example.com
100981,SUSAN SMITH,43,FEMALE,Kenya,13/03/2022,41.87,susan.smith239@example.com
100241,Elizabeth Jones,65,female,CANADA,2024-02-21,$380.72,elizabeth.jones974@example.com
100529,Patricia Okafor,33,female,us,2023-02-05,132.23,patricia.okafor619@example.com
100343,ROBERT OKAFOR,20,F,canada,30/06/2020,261.45,robert.okafor647@example.com
101180,Kwame Okafor,48,F,Canada,08-Apr-2024,190.39,kwame.okafor508@example.com
101445,  Susan   Mensah  ,60,female,nan,2020/04/02,1819.03,susan.mensah83@example.com
100886,charles garcia,33,nan,UK,09/12/2021,129.76,charles.garcia648@example.com
100506,Thomas Abara,57,F,nan,2022-05-27,$30.60,thomas.abara683@example.com
100349,Susan Williams,237,MALE,kenya,09/08/2024,,susan.williams692@example.com
100215,Charles Garcia,254,Female,Kenya,06/15/2022,141.25,charles.garcia31@example.com
100208,  Linda   Miller  ,173,m,nan,2023/03/23,44.16,linda.miller887@example.com
100945,William Okafor,59,Female,Nigeria,26-Jun-2020,138.12,william.okafor954@example.com
100064,  Richard   Ndlovu  ,47,Male,canada,11/25/2022,65.96,richard.ndlovu981@example.com
100010,joseph mensah,66,nan,uk,2020/01/26,-119.8,joseph.mensah193@example.com
101202,Robert Abara,34,male,U.K.,2022-08-16,$115.50,robert.abara222@example.com
100252,James Mensah,59,nan,Kenya,14-Feb-2024,154.06,jamesmensahAT example dot com
100603,Jennifer Brown,50,female,Kenya,2021-10-14,43.43,jennifer.brown862@example.com
100805,Elizabeth Okafor,71,m,USA,2020-05-04,234.34,elizabeth.okafor683@example.com
101285,  William   Mensah  ,,nan,Canada,11/10/2022,388.25,william.mensah35@example.com
101124,SARAH SMITH,53,Female,KENYA,12/12/2020,176.14,sarah.smith252@example.com
101191,  Patricia   Rodriguez  ,34 years,nan,United Kingdom,24-Nov-2022,362.26,patricia.rodriguez7@example.com
100314,David Johnson,67,nan,canada,2023/03/06,162.56,david.johnson876@example.com
100518,  Charles   Mensah  ,58,Male,U.K.,07/31/2021,169.71,charles.mensah336@example.com
100465,Barbara Smith,54,nan,U.S.A,2021/05/22,119.37,barbara.smith346@example.com
100931,Jennifer Smith,34,Male,Nigeria,2020/02/23,307.5,jennifer.smith389@example.com
100963,Mary Brown,29,M,us,2022/06/18,174.02,mary.brown794@example.com
100842,Barbara Davis,54,Female,nan,2020/09/12,199.42,
100367,Joseph Johnson,26,nan,Nigeria,12/11/2021,39.14,joseph.johnson440@example.com
100145,  Susan   Garcia  ,50,Female,USA,12/28/2020,69.15,susan.garcia440@example.com
100362,CHIDI BROWN,59,female,UK,21-Nov-2020,465.64,chidi.brown457@example.com
100630,Linda Brown,70,nan,Nigeria,22-Sep-2023,$24.91,linda.brown401@example.com
100090,Jessica Okafor,18,Male,nan,,155.6,jessica.okafor540@example.com
100321,  Mary   Kimani  ,60,Male,CANADA,20/12/2023,38.09,marykimaniAT example dot com
100185,Susan Brown,38,nan,us,14-Jul-2023,416.86,
100924,thomas miller,51,nan,United States,06/08/2023,$455.78,thomas.miller914@example.com
101156,SARAH MARTINEZ,65,male,CANADA,2023-03-22,,sarah.martinez285@example.com
100868,robert kimani,22,Female,United States,,160.46,robert.kimani258@example.com
100756,Thomas Okafor,25,nan,nigeria,2024/02/01,103.03,
100119,WILLIAM OKAFOR,61,Male,Canada,11/09/2022,73.68,william.okafor924@example.com
101062,Linda Rodriguez,74,Male,USA,,71.45,linda.rodriguez801@example.com
100840,Thomas Abara,26,MALE,nigeria,29-Apr-2022,$85.41,thomas.abara93@example.com
100493,John Johnson,73,f,U.K.,not available,$176.44,john.johnson552@example.com
100443,Jennifer Abara,,Male,canada,2021-07-27,,jennifer.abara301@example.com
100338,Wanjiru Miller,57,female,U.S.A,09/26/2020,173.03,wanjiru.miller666@example.com
101108,Amara Johnson,30,Male,uk,15-Feb-2021,98.52,amara.johnson604@example.com
100224,linda davis,28,nan,nigeria,2021/02/22,$172.43,linda.davis559@example.com
100019,patricia kimani,61,female,U.K.,18/04/2021,$124.65,patricia.kimani609@example.com
101096,Charles Kimani,58,nan,us,2020/04/10,181.3,charles.kimani205@example.com
100418,Michael Rodriguez,,nan,nan,20-Aug-2021,145.85,
101099,Sarah Mensah,187,m,uk,not available,,sarah.mensah354@example.com
101404,Zola Kimani,40,Female,kenya,05/12/2023,142.39,zola.kimani539@example.com
100991,  Kwame   Rodriguez  ,50,female,Kenya,,347.21,kwame.rodriguez984@example.com
100385,MICHAEL SMITH,70,Female,Kenya,04/12/2024,180.48,michael.smith336@example.com
100929,Elizabeth Martinez,20,M,nan,2024/07/03,135.5,elizabeth.martinez319@example.com
100452,  Robert   Kimani  ,23,nan,nigeria,2022-08-08,89.11,
100264,Richard Martinez,43,nan,CANADA,05/09/2022,51.49,richard.martinez167@example.com
101064,John Brown,35,Male,nan,2023-07-07,156.76,john.brown732@example.com
101452,Joseph Davis,56,Female,nigeria,21/02/2023,88.55,joseph.davis517@example.com
100160,  Richard   Miller  ,64,nan,USA,03/21/2021,7915.33,richard.miller971@example.com
100110,Kwame Miller,59,nan,nigeria,2022/01/29,228.23,kwame.miller17@example.com
100303,William Smith,65,M,Canada,17/09/2020,$27.03,william.smith214@example.com
100816,BARBARA MARTINEZ,40,Male,kenya,09/01/2021,$50.69,barbara.martinez202@example.com
100048,Richard Williams,71,nan,United Kingdom,02/16/2020,50.02,richard.williams163@example.com
100509,Susan Kimani,21,FEMALE,Nigeria,2020-06-02,222.54,susan.kimani118@example.com
100018,barbara ndlovu,50,m,UK,2020-07-21,-32.16,barbara.ndlovu305@example.com
101067,  David   Brown  ,56,nan,KENYA,2022/12/19,264.24,david.brown649@example.com
101297,Elizabeth Johnson,52,M,UK,2020-11-19,157.29,elizabeth.johnson920@example.com
101467,Kwame Rodriguez,278,nan,Canada,2020-08-13,$151.10,kwame.rodriguez430@example.com
100934,BARBARA DAVIS,56,f,kenya,not available,-34.75,
,Barbara Okafor,48,nan,KENYA,19-Apr-2024,15.17,barbara.okafor147@example.com
100885,  Jennifer   Garcia  ,204,Male,U.S.A,09/13/2021,89.46,
100275,jessica brown,73,nan,U.K.,2021/08/17,205.01,
100114,Susan Brown,23,FEMALE,Canada,08/01/2021,170.57,susan.brown223@example.com
101352,patricia smith,19,Female,nan,07/08/2024,$132.83,
100727,Robert Ndlovu,52,FEMALE,Nigeria,2023-07-29,285.93,robert.ndlovu53@example.com
101155,Elizabeth Okafor,26,Male,nigeria,2020/03/19,$313.38,elizabeth.okafor50@example.com
100001,Michael Okafor,32,female,Kenya,2023/12/24,25.75,michael.okafor792@example.com
100227,robert kimani,53,nan,U.K.,,204.7,robert.kimani384@example.com
100133,CHIDI KIMANI,53,Female,United States,03/09/2022,113.33,chidi.kimani660@example.com
100248,  Charles   Rodriguez  ,164,nan,nan,27-Mar-2024,150.24,charles.rodriguez867@example.com
101307,Joseph Jones,48,Male,nigeria,11/20/2023,99.67,joseph.jones168@example.com
100496,Sarah Kimani,69,Female,U.K.,2021-02-03,128.62,sarah.kimani295@example.com
100960,William Davis,28,F,uk,2024/03/07,$137.75,william.davis686@example.com
100335,  Michael   Miller  ,56,Male,United Kingdom,10/03/2021,50.94,michael.miller210@example.com
100439,Elizabeth Martinez,70,Male,nan,22-Jan-2024,56.98,elizabeth.martinez250@example.com
101287,Patricia Johnson,31,M,United Kingdom,04/01/2021,74.76,patricia.johnson742@example.com
101166,Wanjiru Miller,45,FEMALE,us,27-Oct-2023,117.21,wanjirumillerAT example dot com
101269,Jessica Brown,20,M,United Kingdom,2023/07/05,59.24,jessica.brown470@example.com
100812,Jennifer Johnson,42,F,CANADA,2023-12-28,180.23,jennifer.johnson171@example.com
101051,sarah mensah,51,Female,us,22/12/2023,243.26,sarah.mensah494@example.com
100441,  David   Ndlovu  ,,Male,U.S.A,13/07/2024,$122.73,david.ndlovu173@example.com
101162,Mary Davis,40,Male,KENYA,2024-09-01,91.28,mary.davis626@example.com
101387,Joseph Garcia,33,m,U.K.,01/14/2022,34.78,joseph.garcia997@example.com
101113,James Brown,43,nan,U.K.,28/06/2021,46.94,james.brown716@example.com
100838,Robert Martinez,47,Female,UK,19-Jun-2022,219.38,robert.martinez277@example.com
101047,James Mensah,,Female,UK,29/06/2022,188.64,james.mensah612@example.com
101103,  Thomas   Kimani  ,58,female,canada,2021-09-01,$25.42,thomas.kimani770@example.com
101149,Mary Miller,,female,KENYA,10/09/2020,56.51,marymillerAT example dot com
100242,Charles Rodriguez,,Female,us,,$71.52,charles.rodriguez667@example.com
101394,RICHARD OKAFOR,39,nan,USA,05/21/2022,,richard.okafor694@example.com
100683,Jessica Garcia,38,Female,nan,10/20/2022,138.34,jessica.garcia125@example.com
101350,Mary Garcia,,Male,kenya,,247.27,marygarciaAT example dot com
100657,Michael Brown,47 years,Male,us,,$162.87,michael.brown702@example.com
100504,RICHARD DAVIS,29,Male,USA,02/11/2022,,richard.davis87@example.com
100408,  William   Williams  ,59,nan,United Kingdom,04/29/2024,29.36,william.williams886@example.com
101284,  Joseph   Smith  ,22,Male,uk,2024/09/16,15.46,joseph.smith455@example.com
101105,sarah johnson,38,Female,U.K.,04/15/2023,-34.82,sarah.johnson464@example.com
101492,jennifer smith,45,female,us,2024-01-02,288.58,
101255,LINDA KIMANI,50,Male,USA,2022-05-18,,linda.kimani986@example.com
101061,  Kwame   Jones  ,,nan,Kenya,25-Nov-2023,105.26,kwame.jones774@example.com
100140,John Martinez,30,Male,Canada,31-Oct-2024,78.26,john.martinez448@example.com
100546,David Johnson,33,Female,Kenya,13/09/2022,163.12,
100900,Wanjiru Kimani,220,nan,United States,07/26/2020,283.56,wanjiru.kimani164@example.com
100637,Joseph Brown,31,M,U.S.A,2023-08-18,367.71,joseph.brown436@example.com
101260,ZOLA MARTINEZ,32,Female,us,2021/03/24,7123.54,zola.martinez258@example.com
101440,Barbara Smith,63,male,Kenya,23-Jul-2021,,barbara.smith300@example.com
100688,jennifer rodriguez,35,Male,UK,03/12/2021,14729.96,jennifer.rodriguez720@example.com
100621,PATRICIA RODRIGUEZ,49,nan,UK,17-Oct-2020,$120.38,patricia.rodriguez325@example.com
100850,Susan Garcia,38 years,male,canada,,114.99,susan.garcia111@example.com
100583,John Davis,268,nan,Nigeria,10/24/2021,-68.39,
100332,Linda Jones,26,Female,us,07/20/2020,$264.31,linda.jones123@example.com
101293,  Linda   Ndlovu  ,30,male,Nigeria,2024-07-22,9361.87,linda.ndlovu247@example.com
101361,  Jennifer   Mensah  ,-7,Male,UK,11/26/2020,27.11,
101115,James Williams,56 years,nan,United States,10/06/2023,65.77,james.williams949@example.com
101104,Jessica Jones,21,nan,CANADA,21/03/2024,444.69,jessica.jones288@example.com
